x_cat1,x_num1,train_x_num1,train_x_num2,train_x_num3,train_x_num4,train_x_num5,train_x_num6,train_x_num7,train_x_num8,train_x_num9,train_x_num10,train_x_num11,train_x_num12,train_x_num13,train_x_num14,train_x_num15,train_x_num16,train_x_num17,train_x_num18,train_x_num19,train_x_num20,train_x_num21,train_x_num22,train_x_num23,cards_x_cat2,cards_x_date1,label
201,1298.79,509239.24999999977,651,125148.97999999994,0.0,0.0,36.0,615.0,0.0,0.0,63311.01000000001,61837.97000000004,0.0,17780.0,0.0,29182.600000000013,0.0,422.4,23866.0,6000.0,6.0,10.0,0.524954643474117,1.660928474372473,0,1208880000.0,0
493,3070.01,74685.18999999994,407,22898.840000000004,0.0,4.0,41.0,362.0,0.0,2900.0,11521.410000000002,8477.429999999997,0.0,0.0,0.0,9768.199999999997,0.0,416.8,13.84,12700.0,1.0,11.0,0.4664664363012492,2.8955582540957887,0,1208188800.0,1
267,125623.67,9444700.940000003,114,183250.2,0.0,1.0,20.0,93.0,0.0,20000.0,50834.4,112415.8,0.0,0.0,0.0,150889.3,20000.0,2326.5,0.0,7800.0,2.0,6.0,0.5122247997440548,1.2623634057628792,0,1205424000.0,0
351,154.12,319603.18000000005,45,19651.34,0.0,0.0,14.0,31.0,0.0,0.0,9973.9,9677.44,0.0,0.0,0.0,19651.34,0.0,0.0,0.0,0.0,4.0,5.0,1.1474609652039005,1.6111590031195968,0,1205424000.0,0
257,0.0,34109.92,51,94060.64,0.0,0.0,33.0,18.0,0.0,0.0,47032.64,47028.0,0.0,0.0,0.0,47128.0,0.0,0.0,46432.64,500.0,27.0,13.0,14.177446878757825,6.2449979983983965,0,1450540800.0,1
219,775.49,2596709.549999997,192,530815.8600000001,0.0,21.0,47.0,124.0,0.0,60300.0,267999.5,202516.36,0.0,0.0,44000.0,284372.09,13000.0,25813.77,112330.0,51300.0,2.0,6.0,0.6241282019142955,1.4720920286409396,0,1206892800.0,0
211,19331.5,5988165.950000001,264,1876914.9899999984,7.0,6.0,136.0,115.0,44200.0,39200.0,901319.9199999996,892195.0700000002,78228.71,920463.25,147132.65000000002,700.0,13900.0,0.0,188944.34,6000.0,11.0,5.0,1.990909043844464,1.3136299261079734,0,1170691200.0,0
445,14997.04,3430855.5600000005,92,194530.08,1.0,0.0,20.0,71.0,10000.0,0.0,87329.26999999999,97200.81,0.0,17003.07,50152.26,13477.58,10000.0,3000.0,18730.01,64142.0,1.0,4.0,0.4751909633114914,0.8130401627198968,0,1207670400.0,0
201,3.74,564343.5600000006,399,233820.45999999964,6.0,1.0,92.0,300.0,27100.0,500.0,90185.52000000002,116034.94000000002,32743.110000000004,2300.0,644.0,100602.76,27100.0,218.56,19080.0,23863.32,8.0,6.0,1.057876188333361,1.3920346445665828,0,1209052800.0,0
409,0.18,14220263.939999996,327,741767.3500000002,20.0,2.0,6.0,299.0,21500.0,1800.0,349156.0,369311.35,250000.0,0.0,348626.0,115352.23,23300.0,2442.6,0.0,200.0,2.0,8.0,0.4331665525639392,1.7576324094301927,0,1211385600.0,0
445,262.45,1226932.6300000004,224,1288358.87,3.0,1.0,80.0,140.0,4800.0,500.0,663790.25,619268.62,4789.0,730707.7,0.0,25529.390000000007,5300.0,909.0,112557.33,81900.0,4.0,5.0,0.6700268085134832,0.7833494518006401,0,1224432000.0,0
395,2048.99,29255586.95000001,494,43182045.55,0.0,9.0,183.0,302.0,0.0,79900.0,21415318.700000007,21686826.850000005,314000.0,19736046.39,720784.45,644170.83,49900.0,17688.0,21623573.12,74826.16,9.0,25.0,1.3719809481541547,2.488324949881114,0,1225296000.0,0
201,3863.81,248167.53,472,134024.1,0.0,0.0,50.0,422.0,0.0,0.0,67017.3,67006.80000000003,0.0,49966.0,0.0,38847.4,0.0,794.7,0.0,44416.0,2.0,9.0,0.4615439400649208,1.6383380260600091,0,1208620800.0,0
257,32.91,443976.92000000016,492,71329.28999999996,4.0,23.0,23.0,442.0,1500.0,7700.0,34174.91,27954.38,0.0,0.0,32611.5,27097.840000000004,5500.0,1474.09,0.0,4645.8600000000015,2.0,8.0,0.3606693514549391,1.5719522097277063,0,1210089600.0,0
201,4.43,183637.9,17,5359.369999999998,0.0,4.0,13.0,0.0,0.0,2550.0,2809.3700000000013,0.0,905.0,0.0,0.0,,1700.0,0.0,0.0,0.0,1.0,2.0,0.3518657752744983,0.5936168397046636,0,1209139200.0,0
418,14337.22,3038459.3999999994,53,66223.79,10.0,20.0,1.0,22.0,23300.0,16700.0,2500.0,23723.79,0.0,0.0,13300.0,,34700.0,0.0,11400.0,6823.789999999999,2.0,4.0,0.5386501318690725,0.7067151407349107,0,1228924800.0,0
292,445.03,60146514.94,6,592185.04,0.0,0.0,2.0,4.0,0.0,0.0,295880.96,296304.08,109200.0,0.0,0.0,1069.08,0.0,0.0,0.0,186035.0,1.0,1.0,0.5163977794943222,0.5163977794943222,0,1226764800.0,0
271,446.58,217698.05,47,16577.049999999996,2.0,1.0,9.0,35.0,1300.0,500.0,6400.0,8377.05,0.0,0.0,0.0,5949.63,1800.0,0.0,0.0,800.0,1.0,8.0,0.474858079933817,1.277810069601521,0,1215619200.0,0
257,16808.5,8192537.460000003,3123,10164032.909999993,0.0,138.0,266.0,2719.0,0.0,617000.0,5073162.77,4473870.1400000015,0.0,0.0,0.0,3561555.2700000023,64000.0,202181.64,4686857.0,1629439.0,5.0,46.0,0.9409805976597984,7.124210607372756,0,1220544000.0,0
294,296.68,804316.9599999998,385,555838.8399999995,3.0,0.0,103.0,279.0,3900.0,0.0,274341.09,277597.7499999999,0.0,0.0,16150.0,128010.5600000002,3900.0,4761.0,139189.15,91922.35,4.0,21.0,0.9935792606307254,4.236471738833121,0,1208620800.0,0
374,5246.53,4420812.450000001,186,288961.77000000014,0.0,0.0,86.0,100.0,0.0,0.0,150352.85000000006,138608.92,2564.33,29200.0,127393.01999999995,29883.02,0.0,11665.0,7920.0,0.0,2.0,3.0,0.5452274751884113,0.7417511616004999,0,1223136000.0,0
310,250.59,4423228.160000002,293,750392.1000000004,0.0,0.0,84.0,209.0,0.0,0.0,372904.94,377487.1599999999,30.0,261796.0,0.0,63178.17,0.0,68.0,219888.01,2000.0,2.0,9.0,0.6020113224485754,1.3217515616748754,0,1216742400.0,0
219,1269.8,1001895.0399999988,1033,187553.2199999998,17.0,2.0,23.0,991.0,43600.0,1600.0,49946.10000000001,92407.12000000004,0.0,0.0,47970.12,83237.01000000008,45200.0,8426.38,1203.0,0.0,2.0,17.0,0.4034795479383247,2.8684695463832863,0,1204214400.0,0
321,251.72,96469.39,1431,84590.92999999996,17.0,0.0,230.0,1184.0,11800.0,0.0,30657.01,42133.92000000005,0.0,0.0,0.0,69832.98000000004,11800.0,1244.7600000000002,0.0,354.2100000000001,3.0,19.0,0.7439169731280579,2.7217647014882482,0,1222790400.0,0
396,4628.38,32820462.13000001,1116,11421302.26,10.0,11.0,611.0,484.0,72500.0,60000.0,5638894.629999997,5649907.630000001,29830.0,209775.5,1458061.0,4982248.1099999985,94500.0,212229.9,3834990.89,586526.86,14.0,12.0,2.4040507442052053,1.7780673850683442,0,1445961600.0,0
257,707.49,1042328.97,32,12784.05,11.0,2.0,4.0,15.0,4100.0,1200.0,2703.42,4780.63,0.0,0.0,0.0,7223.460000000001,5300.0,260.59000000000003,0.0,0.0,2.0,3.0,0.5773502691896257,0.8524474568362947,0,1221062400.0,0
292,3233.09,6666057.090000003,901,2876292.4199999995,0.0,0.0,198.0,703.0,0.0,0.0,1426221.5000000002,1450070.92,2803.4,769988.4799999996,699980.3,150153.33,0.0,2597.14,129817.3,10679.44,5.0,14.0,0.96167175901534,2.0488261002537818,0,1206201600.0,0
478,16443.77,12589393.750000007,971,1204695.9500000016,26.0,2.0,85.0,858.0,129800.0,1500.0,475312.0199999999,598083.9299999994,0.0,81484.0,0.0,96633.60000000014,225800.0,1639.2700000000002,319300.0,9664.0,6.0,12.0,0.7724115512459765,2.233381134262604,0,1215705600.0,0
275,11101.59,3707337.08,2100,359129.43999999884,7.0,0.0,86.0,2007.0,46000.0,0.0,129870.69,183258.74999999933,0.0,16700.0,72896.81,116242.55999999914,46000.0,3109.4,53509.78999999999,50645.03,3.0,25.0,0.6592400930587987,3.6789461654183566,0,1229270400.0,0
276,0.0,1635010.199999999,456,1733381.6899999997,0.0,0.0,180.0,276.0,0.0,0.0,857924.31,875457.38,0.0,925006.7,0.0,60232.18000000001,0.0,625.8,745116.01,2401.0,28.0,38.0,6.804896781660927,8.687369180325037,0,1445011200.0,1
489,1.36,3693344.0200000014,375,2668096.78,6.0,1.0,81.0,287.0,27000.0,800.0,1300406.53,1339890.2499999995,0.0,190.76,2390496.99,8565.0,27800.0,0.0,156374.66999999998,10702.18,4.0,46.0,0.8132402625379149,5.640400127406398,0,1226419200.0,0
351,21.74,555434.4400000004,270,85857.60999999996,0.0,0.0,21.0,249.0,0.0,0.0,42748.609999999986,43109.000000000015,0.0,0.0,31185.0,14177.78,0.0,699.2,8549.0,30692.63,3.0,7.0,0.4312438092559507,1.2059078620855208,0,1210435200.0,1
409,687.07,732527.6800000005,1677,106077.11000000092,0.0,2.0,102.0,1573.0,0.0,1100.0,52410.48000000002,52566.629999999364,0.0,0.0,0.0,90904.42000000033,0.0,3536.98,5835.6,5800.11,6.0,18.0,0.682686359862346,2.9871333166385026,0,1223136000.0,0
403,35.42,1451343.2599999998,472,108964.29999999994,2.0,17.0,19.0,434.0,2400.0,26300.0,54989.95999999999,25274.34000000001,0.0,5000.0,47789.3,25154.700000000004,28700.0,320.3,2000.0,0.0,2.0,8.0,0.3060473533796493,1.2574431848516812,0,1216915200.0,0
403,164.62,163911.1900000001,225,13068.869999999994,3.0,0.0,29.0,193.0,2700.0,0.0,3858.81,6510.06,0.0,0.0,0.0,9630.89,2700.0,51.44,0.0,686.54,5.0,13.0,0.8044988832736826,2.5137343225236393,0,1226592000.0,0
321,2794.11,1181404.450000002,1019,112573.26999999996,0.0,1.0,36.0,982.0,0.0,3000.0,54433.87999999999,55139.38999999999,0.0,0.0,45503.87,59054.73,3000.0,996.9,0.0,4017.7699999999986,3.0,12.0,0.4513775475235303,1.916306791434604,0,1215273600.0,1
416,6379.35,502339.43999999977,939,86059.87000000005,8.0,0.0,37.0,894.0,33500.0,0.0,9639.990000000002,42919.88,0.0,0.0,0.0,49880.82000000002,33500.0,2479.05,0.0,200.0,2.0,14.0,0.3764342806050529,2.44741330348438,0,1209225600.0,0
351,47.46,2317351.51,107,245123.83,0.0,33.0,19.0,55.0,0.0,90100.0,106405.53,48618.3,103205.53,0.0,0.0,51469.3,31900.0,149.0,0.0,58400.0,2.0,5.0,0.4654746681256314,0.9668178950067398,0,1204992000.0,0
288,5103.17,4068309.8299999987,662,245948.03000000012,0.0,0.0,46.0,616.0,0.0,0.0,119189.54000000002,126758.49000000002,63741.2,0.0,45934.83,126451.17,0.0,7120.83,2700.0,0.0,4.0,8.0,0.4838724016349565,1.5606888708957458,0,1208361600.0,1
280,3515.57,10161618.960000005,120,3216201.6999999974,2.0,1.0,94.0,23.0,8000.0,46600.0,1570472.46,1591129.24,46600.0,958544.24,0.0,,8000.0,0.0,228500.0,846985.0,3.0,3.0,0.6184214914326884,0.5409075542420855,0,1221408000.0,0
251,0.0,356841.61,971,3253104.12,0.0,0.0,901.0,70.0,0.0,0.0,1631635.45,1621468.67,0.0,1620322.79,0.0,161023.0,0.0,0.0,1467058.33,4700.0,76.0,6.0,20.586160399647135,1.6832508230603465,0,1416585600.0,0
321,15094.35,4167727.9299999992,883,216060.71000000005,1.0,9.0,44.0,829.0,2000.0,28500.0,101498.72,84061.99000000009,0.0,0.0,93146.0,86804.6800000001,12000.0,2832.5,79.93,21197.6,2.0,15.0,0.3972884859904269,2.0667481560485736,0,1215273600.0,0
275,44.47,59349.10000000001,1092,103191.91999999953,4.0,1.0,95.0,992.0,15700.0,2000.0,35894.859999999986,49597.06000000003,0.0,0.0,21080.58,55578.419999999816,17700.0,55.2,642.0,8135.720000000012,3.0,15.0,0.5274163120273097,2.3022530324995207,0,1225987200.0,0
288,0.0,10738250.32999998,480,2566774.1999999983,3.0,12.0,80.0,385.0,129900.0,22000.0,1153468.84,1261405.3600000006,0.0,0.0,0.0,30898.359999999986,129900.0,1154.3,507503.61,22000.0,2.0,7.0,0.6203615758962547,1.7434695342318005,0,1229011200.0,0
395,639.26,386585.06999999995,866,113672.86000000007,0.0,0.0,95.0,771.0,0.0,0.0,56202.25,57470.61000000008,0.0,33000.0,0.0,65559.15000000004,0.0,224.5,8453.92,6435.290000000003,6.0,14.0,0.8179548985949153,2.6315354435100518,0,1201795200.0,0
271,7.52,429650.4499999998,169,44021.23000000002,3.0,0.0,17.0,149.0,3100.0,0.0,19124.3,21796.93,0.0,0.0,0.0,22307.22999999999,3100.0,10.0,18500.0,104.0,2.0,10.0,0.4597631061983313,1.5245161044097362,0,1215014400.0,0
201,5.41,997491.9600000004,102,173419.91999999998,4.0,6.0,26.0,66.0,11900.0,50000.0,78568.0,32951.92000000001,0.0,20000.0,0.0,50310.02,61900.0,501.9,39908.0,800.0,4.0,7.0,0.9699312091703454,1.7290306643687747,0,1224086400.0,0
374,37295.53,1331074.78,151,340014.53,39.0,2.0,13.0,97.0,105000.0,2200.0,66558.0,166256.53,0.0,70757.23000000001,0.0,24804.5,107200.0,0.0,134636.68,1855.0,2.0,3.0,0.5215697725168458,0.5224814490953456,0,1214841600.0,0
275,1136.89,644315.9200000003,639,82458.98000000013,0.0,4.0,35.0,600.0,0.0,5500.0,41492.27,35466.710000000065,0.0,0.0,0.0,34195.630000000034,5500.0,1159.16,41239.19,365.0,3.0,10.0,0.3917877877946843,1.8401311589721048,0,1229097600.0,0
409,1206.54,1463435.2899999996,184,548880.42,2.0,7.0,60.0,115.0,17400.0,33000.0,258083.63,240396.79000000004,0.0,311469.27,0.0,97019.67,37400.0,145.89,89306.59,13148.05,3.0,4.0,0.664792715809096,0.8908410108662403,0,1216569600.0,0
201,2215.42,12910018.749999994,120,2075395.9500000004,0.0,4.0,21.0,95.0,0.0,6000.0,1039199.8,1030196.15,0.0,0.0,0.0,,6000.0,0.0,16035.0,884658.14,4.0,3.0,0.5657435721894543,0.5120264179039778,0,1208620800.0,0
409,23.56,223197.58000000005,381,100203.97,9.0,2.0,71.0,299.0,25300.0,600.0,24133.800000000007,50170.16999999999,0.0,0.0,0.0,68696.33,25400.0,58.3,0.0,6049.34,5.0,10.0,0.7892246907905477,2.020177644298647,0,1225814400.0,0
493,196.77,857891.7199999995,804,84916.52999999974,0.0,0.0,14.0,790.0,0.0,0.0,42627.45,42289.080000000264,5.0,0.0,0.0,40818.8200000002,0.0,26.0,606.75,42614.96,2.0,11.0,0.2341766633920197,1.9775364172672083,0,1218816000.0,0
321,0.13,941072.82,175,118576.03000000006,0.0,0.0,28.0,147.0,0.0,0.0,59780.92999999999,58795.09999999999,0.0,0.0,59032.9,56881.83999999997,0.0,2461.0,0.0,200.29,4.0,17.0,0.9546786953794516,3.968532379765755,0,1215273600.0,0
238,30550.86,7743362.59,113,1392845.5900000005,1.0,4.0,38.0,70.0,20000.0,5000.0,675573.4199999999,692272.1699999999,0.0,276551.48,31738.500000000004,10725.0,23000.0,900.0,386104.0,2445.4700000000007,2.0,2.0,0.5606119105813879,0.6309091836757476,0,1204128000.0,0
389,13.48,1320554.0300000005,640,649670.5599999997,22.0,1.0,73.0,544.0,57100.0,40000.0,267735.71,284834.85000000003,0.0,128885.0,129014.0,131462.84999999992,192190.0,3998.2,23350.0,40770.51000000002,3.0,10.0,0.6273212100930167,1.860651781316831,0,1222531200.0,0
275,2385.04,4256704.630000002,244,1289105.5299999998,13.0,2.0,119.0,110.0,67645.0,2500.0,578346.31,640614.22,4045.0,179950.0,0.0,542130.6,63600.0,22096.0,423427.0,53856.93,6.0,7.0,0.8469505463505682,1.010782797753828,0,1226073600.0,0
303,0.0,43961.51,100,111282.71,0.0,0.0,41.0,59.0,0.0,0.0,55989.56999999999,55293.14,0.0,4150.09,0.0,53768.5,0.0,112.6,52550.51999999999,701.0,27.0,8.0,6.048536626460768,2.746608754286421,1,1404316800.0,0
280,419.98,3303393.630000001,31,64948.48,7.0,11.0,2.0,11.0,19700.0,22000.0,1000.0,22248.48,0.0,0.0,0.0,23248.48,31700.0,0.0,0.0,10000.0,3.0,5.0,0.9102589898327994,1.5055453054181618,0,1212422400.0,0
338,6919.07,452564.18000000005,109,135433.04999999993,1.0,5.0,17.0,86.0,4000.0,40000.0,63423.7,28009.349999999995,0.0,30000.0,0.0,50041.43,24000.0,13.9,9777.02,21600.7,2.0,10.0,0.5397716030495181,1.6351021060603854,0,1203177600.0,0
416,7284.58,7515979.279999991,975,131536.22999999998,13.0,5.0,4.0,953.0,47700.0,1900.0,4599.71,77336.51999999999,0.0,19046.860000000004,0.0,19945.02,48000.0,0.0,35292.10000000001,1600.01,2.0,15.0,0.2666986795430722,2.5327176757422825,0,1207238400.0,0
366,1210.04,580753.5600000003,163,139896.49000000002,4.0,1.0,47.0,111.0,5900.0,800.0,64017.76,69178.73000000001,0.0,0.0,0.0,87641.33,5900.0,9436.0,26285.86,10633.3,3.0,5.0,0.7532822913930179,0.8035011108192194,0,1219939200.0,0
281,0.0,155871.28,80,145482.22,0.0,0.0,49.0,31.0,0.0,0.0,72741.9,72740.31999999999,0.0,66635.0,0.0,13210.72,0.0,0.0,64022.0,1614.5,46.0,27.0,30.405591591021548,16.263455967290593,1,1450972800.0,1
201,430.59,570111.550000001,459,1163470.1099999996,3.0,2.0,73.0,381.0,14000.0,4000.0,468594.3299999994,676875.78,0.0,267344.38,0.0,52711.35000000001,18000.0,78.4,502800.0,0.0,3.0,13.0,0.5211969188012981,1.835985463874923,0,1208620800.0,0
445,1564.84,1175659.66,174,136630.99,7.0,0.0,18.0,149.0,53500.0,0.0,13741.17,69389.81999999998,5870.0,0.0,0.0,50169.33000000001,53500.0,2829.57,2924.0,6250.0,3.0,5.0,0.5828563628558411,0.8790024872805381,0,1456502400.0,0
396,29801.59,17385867.23,425,66990.46000000005,2.0,2.0,39.0,382.0,7000.0,3500.0,36243.22,20247.240000000013,0.0,0.0,22294.48,32569.91,9500.0,295.4000000000001,0.0,1000.0,3.0,15.0,0.4732520487991787,1.819414345991936,0,1219161600.0,0
403,556.14,676342.2299999999,337,82493.28,4.0,14.0,54.0,265.0,3700.0,22700.0,37527.13,18566.15,0.0,0.0,0.0,39662.22000000003,3700.0,305.06,0.0,38826.0,4.0,9.0,0.6719218918130081,1.4083008408284594,0,1203696000.0,0
403,1577.59,234570.46,51,18656.41,0.0,0.0,12.0,39.0,0.0,0.0,10728.76,7927.65,0.0,0.0,0.0,18652.91,0.0,3.5,0.0,0.0,2.0,4.0,0.5487589303477107,0.8461141122266495,0,1208102400.0,0
445,0.2,737500.1200000001,171,88309.11000000007,2.0,0.0,83.0,86.0,1400.0,0.0,42745.25000000004,44163.86000000001,700.0,0.0,34559.8,41674.93000000004,700.0,4782.8600000000015,5676.52,215.0,6.0,8.0,1.0947949348472017,1.4211334396053583,0,1207238400.0,0
416,808.81,3391582.3399999994,112,78192.98,2.0,0.0,12.0,98.0,19900.0,0.0,27109.89,31183.09,1400.0,320.0,21000.0,25232.63,19900.0,156.7,7925.0,0.0,2.0,6.0,0.438990931844262,0.8810631119088552,0,1216483200.0,0
385,10406.54,11534866.470000004,273,357644.3599999999,0.0,1.0,32.0,240.0,0.0,100.0,206193.83,151350.53000000006,98564.0,100100.0,0.0,31079.53,100.0,0.0,124200.0,3600.83,2.0,7.0,0.4221601789377524,1.0273794790485804,0,1230048000.0,0
403,496.55,60051.87000000003,232,11309.02,0.0,0.0,28.0,204.0,0.0,0.0,5585.92,5723.0999999999985,0.0,0.0,0.0,8442.799999999997,0.0,24.7,1130.0,1711.52,3.0,7.0,0.5766057811053611,1.6862466708793074,0,1226505600.0,0
204,51.97,13887.570000000007,94,2017.7099999999991,0.0,0.0,7.0,87.0,0.0,0.0,1000.0,1017.7100000000012,0.0,0.0,0.0,690.5,0.0,10.7,0.0,684.1500000000008,1.0,4.0,0.3286114437199938,0.8835732875013622,0,1210694400.0,0
332,29208.35,2096961.050000001,633,414163.9699999996,20.0,6.0,64.0,543.0,139300.0,3200.0,67956.77,203707.1999999997,0.0,0.0,0.0,82877.41000000008,142500.0,1833.31,31688.64,196.55,3.0,13.0,0.6145251091244612,1.6983861492080603,0,1223654400.0,0
201,115.32,121951.09000000005,185,14543.279999999968,5.0,0.0,20.0,160.0,3800.0,0.0,3530.29,7212.990000000006,0.0,0.0,0.0,10232.869999999997,3800.0,0.0,0.0,510.41,2.0,5.0,0.4546563903180682,0.9051088155373292,0,1211472000.0,0
201,1001.91,370458.6099999999,615,90527.29,0.0,0.0,57.0,558.0,0.0,0.0,45903.38000000001,44623.91000000001,0.0,36802.38000000001,0.0,46091.19,0.0,1132.72,6501.0,0.0,2.0,9.0,0.4864507435100619,1.4753806547056572,0,1208620800.0,0
280,1931.72,2273564.290000001,315,844949.6999999994,11.0,6.0,105.0,193.0,44200.0,7100.0,378843.13000000047,414806.57000000007,0.0,0.0,0.0,136070.38,69914.0,295.58,0.0,24560.0,4.0,4.0,0.6639113235471967,0.8539195035849687,0,1217952000.0,0
443,0.0,16426.270000000004,2489,109511.80000000002,37.0,12.0,720.0,1720.0,8600.0,8600.0,46167.50000000003,46144.30000000006,0.0,997.2,0.0,46226.680000000066,13100.0,138.12,6813.45,42236.35,12.0,30.0,1.8035277889394457,4.708032851515593,0,1190390400.0,0
238,302263.44,49271752.45000006,2043,2260126.5699999714,5.0,4.0,445.0,1589.0,121000.0,8000.0,992162.7200000023,1138963.8500000006,1300.0,1333279.8499999996,244900.61,271054.2899999971,123700.0,5620.35,88406.19,8498.700000000026,16.0,34.0,1.7527801867131794,4.167100372743763,0,1207756800.0,0
219,4.28,507102.4,50,55832.0,1.0,5.0,23.0,21.0,6000.0,5500.0,21900.0,22432.0,0.0,0.0,0.0,37669.0,9500.0,900.0,1266.0,6497.0,4.0,3.0,0.7674195764535269,0.45769658728015994,0,1208188800.0,0
294,1609.37,6246759.409999998,323,3324530.6600000006,0.0,0.0,52.0,271.0,0.0,0.0,1662346.8,1662183.86,0.0,1334940.54,0.0,9046.78,0.0,523.6,896300.0,1800.0,6.0,8.0,0.9144390924450992,1.4874301173472777,0,1215100800.0,0
280,3229.45,2641386.0299999984,318,92171.64999999998,12.0,0.0,17.0,289.0,45800.0,0.0,4905.149999999999,41466.5,0.0,0.0,0.0,41109.290000000015,45800.0,627.96,0.0,0.0,2.0,12.0,0.458017469192266,1.9264172204554315,0,1212768000.0,0
365,35.83,685753.6699999996,132,93831.48999999996,14.0,0.0,2.0,116.0,47100.0,0.0,68.5,46662.99000000002,16000.0,0.0,0.0,46134.19000000002,31100.0,597.3,0.0,0.0,1.0,9.0,0.4103913408340616,1.4465930937714893,0,1210608000.0,0
211,324.07,2386130.33,150,1634125.3000000003,0.0,0.0,43.0,107.0,0.0,0.0,817265.4199999998,816859.8800000001,0.0,801861.11,0.0,13811.019999999995,0.0,0.0,418453.17,0.0,3.0,3.0,0.6805570473787206,0.6722794704958407,0,1170691200.0,0
340,6.93,1800597.1400000004,435,159321.76000000007,16.0,13.0,12.0,394.0,75300.0,8400.0,2038.69,73583.07,6700.0,0.0,0.0,72635.26000000001,77000.0,1536.5,0.0,330.0,2.0,25.0,0.3866538555224403,2.8843312994632986,0,1218643200.0,1
410,184.8,222454.3499999999,565,64144.25000000003,29.0,0.0,32.0,504.0,31700.0,0.0,562.39,31881.86,0.0,0.0,0.0,31413.169999999984,31700.0,1031.08,0.0,0.0,5.0,12.0,0.6957823925060084,1.9548431083114082,0,1230393600.0,0
215,0.0,7480.0,98,780195.91,0.0,0.0,29.0,69.0,0.0,0.0,389867.91,390328.0,0.0,1000.0,0.0,364423.0,0.0,26025.0,384747.91,4000.0,7.0,15.0,2.0652243256245835,4.433857339731502,0,1443628800.0,1
259,4900.0,19890913.25,654,2421468.710000001,10.0,12.0,39.0,593.0,59800.0,20000.0,1163921.86,1177746.8499999996,120000.0,0.0,13000.0,833742.0699999997,69300.0,13686.81,530000.0,510500.36,2.0,13.0,0.4461186994822383,2.1089479875517867,0,1216742400.0,0
332,65.34,177670.38000000003,360,17851.309999999994,9.0,0.0,9.0,342.0,7000.0,0.0,2076.61,8774.699999999999,0.0,0.0,0.0,9011.31,7000.0,20.0,1400.0,420.0,1.0,8.0,0.2971664063962846,1.451689724159106,0,1212595200.0,0
271,4664.31,2723508.5000000033,377,1348374.9800000002,11.0,0.0,73.0,293.0,96900.0,0.0,576594.1699999999,674880.8100000003,11800.0,164967.0,0.0,653835.9800000001,85100.0,44908.0,385764.0,2000.0,5.0,15.0,0.8178465348628925,2.0815666346163963,0,1204128000.0,0
257,67.82,7239275.950000001,38,34655.00999999999,0.0,1.0,2.0,35.0,0.0,4000.0,20139.0,10516.010000000002,4000.0,0.0,0.0,10655.010000000002,0.0,0.0,20000.0,0.0,1.0,5.0,0.3321055820775357,1.3173056280328643,0,1218988800.0,0
410,5645.9,2853507.8400000012,1008,220364.02999999988,6.0,1.0,47.0,954.0,16000.0,2000.0,92124.56,110239.47,69943.12,21353.54,2964.76,71400.17000000003,18000.0,2209.7,34492.740000000005,0.0,5.0,9.0,0.5484395308072787,1.6334735307575792,0,1230652800.0,0
280,15941.49,3497337.370000003,934,467366.69,0.0,0.0,118.0,816.0,0.0,0.0,239311.88,228054.81,5000.0,53391.43,149847.83,147064.43999999994,5000.0,2313.52,88434.47000000002,16038.0,9.0,12.0,0.9624026150880616,1.9719342256180696,0,1219852800.0,1
403,27.66,7626290.629999997,19,95000.0,3.0,15.0,0.0,1.0,52000.0,41000.0,0.0,2000.0,0.0,0.0,0.0,,80500.0,0.0,0.0,14500.0,3.0,4.0,0.8320502943378437,0.9268086959962984,0,1226505600.0,0
201,4536.82,2714356.120000001,497,105936.21,16.0,0.0,26.0,455.0,38400.0,0.0,15570.88,51965.330000000016,0.0,0.0,530.0,61532.28000000003,38400.0,5269.1,5.0,199.83,2.0,14.0,0.4291733021987249,1.7995022002328729,0,1206547200.0,0
358,11753.57,7082832.630000006,378,276468.7500000001,15.0,8.0,8.0,347.0,77900.0,28200.0,82706.6,87662.14999999997,134865.6,0.0,0.0,86503.98999999996,53600.0,1490.72,0.0,0.0,1.0,7.0,0.3248322271887136,1.2290340155581392,0,1204819200.0,0
201,1780.4,1153860.9200000002,214,72885.24,1.0,6.0,39.0,168.0,800.0,3300.0,34588.02,34197.22,34344.02,0.0,0.0,33819.22,4100.0,182.0,0.0,440.0,7.0,3.0,0.9098024467817298,0.6959132862745351,0,1209052800.0,0
365,9.69,359553.0199999998,102,14547.259999999967,0.0,4.0,15.0,83.0,0.0,5100.0,8156.039999999999,1291.2200000000034,0.0,0.0,0.0,1434.8500000000047,3000.0,9.9,0.01,10102.5,2.0,3.0,0.4372933478197328,0.532713603903433,0,1229011200.0,0
365,0.01,10000203.980000002,95,389595.42,1.0,0.0,33.0,61.0,0.58,0.0,194897.05,194697.79000000007,9.58,0.0,0.0,17674.69,0.0,190.0,2400.0,174.82999999999996,3.0,4.0,0.7406560798180414,0.8400680244565231,0,1218643200.0,0
445,61397.26,11373411.360000027,710,380457.25000000023,4.0,2.0,53.0,651.0,37100.0,4000.0,155143.04000000007,184214.20999999976,11263.0,50000.0,72492.28,174413.6699999998,38100.0,1371.3,1000.0,3002.0,4.0,17.0,0.6064045927425712,3.1403901328367883,0,1207670400.0,0
